Detailed Statistics Cancellation  
Origin Airport: Denver, CO: Denver International (DEN)
Airline: United Airlines Inc. (UA)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight_Number,Tail Number,Destination Airport
"UA","03/20/2003","0569","","LAX"
"UA","03/20/2003","0595","","PHX"
"UA","03/20/2003","0702","","COS"
"UA","03/20/2003","0718","","BWI"
"UA","03/20/2003","0736","","TPA"
"UA","03/20/2003","0744","","BOS"
"UA","03/20/2003","0749","","SLC"
"UA","03/20/2003","0781","","LAX"
"UA","03/20/2003","0875","N510UA","SEA"
"UA","03/20/2003","0942","","ORD"
"UA","03/20/2003","0944","","ORD"
"UA","03/20/2003","0962","","IAD"
"UA","03/20/2003","1026","","DSM"
"UA","03/20/2003","1066","","TUL"
"UA","03/20/2003","1078","","OMA"
"UA","03/20/2003","1080","","IND"
"UA","03/20/2003","1087","","SEA"
"UA","03/20/2003","1089","","BOI"
"UA","03/20/2003","1091","","PHX"
"UA","03/20/2003","1129","","SNA"
"UA","03/20/2003","1131","","SFO"
"UA","03/20/2003","1132","","MCO"
"UA","03/20/2003","1142","","MSP"
"UA","03/20/2003","1145","","ONT"
"UA","03/20/2003","1146","","PHL"
"UA","03/20/2003","1151","","ABQ"
"UA","03/20/2003","1164","","TUL"
"UA","03/20/2003","1172","","AUS"
"UA","03/20/2003","1178","","AUS"
"UA","03/20/2003","1183","","PHX"
"UA","03/20/2003","1192","","OKC"
"UA","03/20/2003","1193","","PHX"
"UA","03/20/2003","1195","","SMF"
"UA","03/20/2003","1196","","TUS"
"UA","03/20/2003","1215","","BOI"
"UA","03/20/2003","1217","","SLC"
"UA","03/20/2003","1232","","IND"
"UA","03/20/2003","1254","","IAH"
"UA","03/20/2003","1258","","DFW"
"UA","03/20/2003","1260","","IAD"
"UA","03/20/2003","1262","","OKC"
"UA","03/20/2003","1263","","SJC"
"UA","03/20/2003","1274","","OKC"
"UA","03/20/2003","1280","","STL"
"UA","03/20/2003","1293","","GEG"
"UA","03/20/2003","1294","","IAH"
"UA","03/20/2003","1295","","LAX"
"UA","03/20/2003","1297","","LAS"
"UA","03/20/2003","1442","","IAH"
"UA","03/20/2003","1466","","MSP"
"UA","03/20/2003","1473","","PDX"
"UA","03/20/2003","1481","","RNO"
"UA","03/20/2003","1499","","BOI"
"UA","03/20/2003","1508","","CMH"
"UA","03/20/2003","1510","","IAD"
"UA","03/20/2003","1519","","OAK"
"UA","03/20/2003","1523","","SAN"
"UA","03/20/2003","1524","","MCI"
"UA","03/20/2003","1532","","IAD"
"UA","03/20/2003","1557","","PHX"
"UA","03/20/2003","1558","","SAT"
"UA","03/20/2003","1560","","DSM"
"UA","03/20/2003","1580","","OMA"
"UA","03/20/2003","1585","","BUR"
"UA","03/20/2003","1591","","SLC"
"UA","03/20/2003","1598","","DFW"
"UA","03/20/2003","1602","","MSY"
