Detailed Statistics Cancellation  
Origin Airport: Denver, CO: Denver International (DEN)
Airline: Delta Airlines Inc. (DL)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021 and 2022

Carrier Code,Date (MM/DD/YYYY),Flight_Number,Tail Number,Destination Airport
"DL","02/02/2011","1610","N3737C","DTW"
"DL","02/06/2011","1816","N928DL","ATL"
"DL","02/20/2011","1588","N907DE","MSP"
"DL","02/20/2011","1908","N502US","MSP"
"DL","02/20/2011","2008","N361NW","MSP"
"DL","02/20/2011","2064","N958DL","MSP"
"DL","02/21/2011","1608","N324US","MSP"
"DL","03/01/2011","1410","N530US","DTW"
"DL","03/21/2011","2090","N3754A","JFK"
"DL","03/23/2011","1708","N905DA","MSP"
"DL","03/27/2011","1708","N907DA","MSP"
"DL","04/02/2011","1708","N346NB","MSP"
"DL","04/15/2011","2008","N321US","MSP"
"DL","04/28/2011","2090","N3765","JFK"
"DL","05/01/2011","1709","N913DN","MSP"
"DL","05/08/2011","1516","N637DL","ATL"
"DL","06/16/2011","1416","N329NW","ATL"
"DL","06/17/2011","1610","N501US","DTW"
"DL","06/20/2011","1708","N901DA","MSP"
"DL","06/23/2011","1708","N914DN","MSP"
"DL","06/24/2011","1956","N345NW","CVG"
"DL","06/27/2011","1616","N632DL","ATL"
"DL","07/03/2011","2188","N3732J","MSP"
"DL","07/07/2011","1608","N931DL","MSP"
"DL","07/12/2011","2016","N656DL","ATL"
"DL","07/14/2011","1610","N556NW","DTW"
"DL","07/19/2011","2108","N528US","MSP"
"DL","07/19/2011","2188","N3746H","MSP"
"DL","07/20/2011","1608","N902DA","MSP"
"DL","07/21/2011","1708","N907DA","MSP"
"DL","07/26/2011","0184","N1613B","JFK"
"DL","08/02/2011","1716","N380DA","ATL"
"DL","08/20/2011","1608","N3733Z","MSP"
"DL","08/27/2011","0184","N369NW","JFK"
"DL","08/28/2011","0184","N3763D","JFK"
"DL","10/26/2011","1516","N3734B","ATL"
"DL","10/26/2011","1594","N908DA","MSP"
"DL","10/29/2011","2224","N3766","JFK"
"DL","12/29/2011","1410","N902DA","DTW"
"DL","01/17/2012","2016","N336NW","ATL"
"DL","01/26/2012","1516","N930DN","ATL"
"DL","02/03/2012","0220","N197DN","MSP"
"DL","02/03/2012","1215","N315NB","DTW"
"DL","02/03/2012","1312","N3738B","JFK"
"DL","02/03/2012","1608","N332NW","MSP"
"DL","02/03/2012","1816","N660DL","ATL"
"DL","02/03/2012","1916","N3753","ATL"
"DL","02/03/2012","1956","N3746H","CVG"
"DL","02/03/2012","2108","N919DN","MSP"
"DL","02/03/2012","2258","N917DN","MSP"
"DL","02/04/2012","1312","N3753","JFK"
"DL","05/04/2012","1616","N918DH","ATL"
"DL","05/26/2012","1608","N925DN","MSP"
"DL","05/31/2012","1608","N3743H","MSP"
"DL","07/18/2012","0928","N373DA","LGA"
"DL","08/09/2012","0813","N3762Y","LGA"
"DL","08/23/2012","1218","N913DN","MSP"
"DL","09/04/2012","0813","N372DA","LGA"
"DL","10/28/2012","0813","N348NW","LGA"
"DL","10/28/2012","0928","N339NW","LGA"
"DL","10/29/2012","0813","N339NW","LGA"
"DL","10/29/2012","0928","N373NW","LGA"
"DL","10/29/2012","2126","N3730B","JFK"
"DL","10/30/2012","0813","N361NW","LGA"
"DL","10/30/2012","0928","N373NW","LGA"
"DL","10/30/2012","2126","N3730B","JFK"
"DL","10/31/2012","0813","N375NC","LGA"
"DL","10/31/2012","0928","N323US","LGA"
"DL","11/07/2012","0928","N368NW","LGA"
"DL","11/28/2012","1610","N908DA","DTW"
"DL","12/03/2012","1616","N930DN","ATL"
"DL","12/09/2012","2108","N903DA","MSP"
"DL","01/24/2013","1610","N916DN","DTW"
"DL","01/27/2013","1410","N375NC","DTW"
"DL","01/27/2013","2108","N916DN","MSP"
"DL","02/08/2013","0928","N327NW","LGA"
"DL","02/08/2013","1312","N3752","JFK"
"DL","02/20/2013","1608","D942DN","MSP"
"DL","03/19/2013","1312","N392DA","JFK"
"DL","03/25/2013","1312","N3731T","JFK"
"DL","04/17/2013","2108","N313US","MSP"
"DL","05/19/2013","1396","N3731T","ATL"
"DL","06/29/2013","1610","N915DN","DTW"
"DL","01/02/2014","1794","N315US","LGA"
"DL","01/03/2014","1312","N3730B","JFK"
"DL","01/05/2014","1794","N347NW","LGA"
"DL","01/05/2014","2456","N309US","DTW"
"DL","01/06/2014","1312","N3749D","JFK"
"DL","01/06/2014","2456","N347NW","DTW"
"DL","01/21/2014","0928","N370NB","LGA"
"DL","01/22/2014","1312","N3746H","JFK"
"DL","01/28/2014","1516","N962DN","ATL"
"DL","01/28/2014","1578","N643DL","ATL"
"DL","01/29/2014","1317","N907DA","ATL"
"DL","01/29/2014","1516","N920DN","ATL"
"DL","01/29/2014","1578","N663DN","ATL"
"DL","01/30/2014","1317","N939DN","ATL"
"DL","01/30/2014","1716","N6716C","ATL"
"DL","01/31/2014","1716","N618DL","ATL"
"DL","02/03/2014","0928","N342NB","LGA"
"DL","02/11/2014","2543","N935DN","ATL"
"DL","02/12/2014","0928","N360NB","LGA"
"DL","02/12/2014","1317","N903DA","ATL"
"DL","02/12/2014","1516","N938DN","ATL"
"DL","02/12/2014","1578","N675DL","ATL"
"DL","02/12/2014","1716","N627DL","ATL"
"DL","02/12/2014","1916","N532US","ATL"
"DL","02/12/2014","2543","N373DA","ATL"
"DL","02/13/2014","1578","N649DL","ATL"
"DL","02/13/2014","1794","N324NB","LGA"
"DL","02/13/2014","1916","N519US","ATL"
"DL","02/14/2014","1312","N3752","JFK"
"DL","03/07/2014","0694","N3750D","ATL"
"DL","08/08/2014","2016","N6700","ATL"
"DL","12/09/2014","1794","N337NB","LGA"
"DL","01/26/2015","0410","N382DA","JFK"
"DL","01/26/2015","0928","N358NB","LGA"
"DL","01/26/2015","1997","N336NB","LGA"
"DL","01/27/2015","0410","N371DA","JFK"
"DL","01/27/2015","0928","N320NB","LGA"
"DL","01/28/2015","1511","N337NB","DTW"
"DL","02/02/2015","0928","N316NB","LGA"
"DL","02/02/2015","1997","N332NB","LGA"
"DL","02/03/2015","1610","N388DA","DTW"
"DL","02/14/2015","2594","N321US","LGA"
"DL","02/15/2015","0928","N359NW","LGA"
"DL","02/21/2015","2594","N315US","LGA"
"DL","02/22/2015","0928","N341NW","LGA"
"DL","02/22/2015","1610","N3760C","DTW"
"DL","02/25/2015","1916","N542US","ATL"
"DL","02/25/2015","2016","N519US","ATL"
"DL","02/25/2015","2442","N938DN","ATL"
"DL","02/26/2015","1231","N905DA","MSP"
"DL","03/01/2015","2594","N309US","LGA"
"DL","03/02/2015","0922","N340NW","LGA"
"DL","03/05/2015","0817","N912DN","MSP"
"DL","03/06/2015","0681","N325US","LGA"
"DL","03/20/2015","0410","N3739P","JFK"
"DL","04/11/2015","1616","N957DN","ATL"
"DL","05/26/2015","2264","N911DA","MSP"
"DL","12/15/2015","2008","N313US","MSP"
"DL","01/22/2016","2431","N376NW","LGA"
"DL","01/23/2016","0928","N322NB","LGA"
"DL","01/23/2016","1624","N348NB","JFK"
"DL","01/24/2016","1624","N337NB","JFK"
"DL","01/24/2016","2488","N344NB","JFK"
"DL","02/08/2016","2488","N321NB","JFK"
"DL","02/25/2016","1616","N920DN","ATL"
"DL","02/25/2016","2200","N340NW","JFK"
"DL","03/11/2016","1155","N972AT","SEA"
"DL","03/23/2016","0162","N951DN","MSP"
"DL","03/23/2016","0171","N317US","MSP"
"DL","03/23/2016","0793","N327NW","DTW"
"DL","03/23/2016","0928","N338NB","LGA"
"DL","03/23/2016","1155","N965AT","SEA"
"DL","03/23/2016","1175","N947DN","ATL"
"DL","03/23/2016","1188","N965AT","SEA"
"DL","03/23/2016","1216","N913DN","ATL"
"DL","03/23/2016","1246","N964DN","MSP"
"DL","03/23/2016","1317","N929DN","ATL"
"DL","03/23/2016","1410","N931DN","DTW"
"DL","03/23/2016","1517","N906DA","ATL"
"DL","03/23/2016","1616","N935DN","ATL"
"DL","03/23/2016","1636","N915DN","DTW"
"DL","03/23/2016","1708","N952DN","MSP"
"DL","03/23/2016","1816","N702TW","ATL"
"DL","03/23/2016","1916","N962DN","ATL"
"DL","03/23/2016","2104","N355NW","SLC"
"DL","03/23/2016","2338","N395DN","JFK"
"DL","03/23/2016","2470","N913DN","MSP"
"DL","03/23/2016","2849","N347NW","LGA"
"DL","03/24/2016","0817","N953DN","MSP"
"DL","03/24/2016","1246","N946DN","MSP"
"DL","03/24/2016","1610","N931DN","DTW"
"DL","03/24/2016","2020","N935DN","ATL"
"DL","07/02/2016","0156","N351NW","JFK"
"DL","07/26/2016","0156","N325US","JFK"
"DL","08/08/2016","1318","N949DN","MSP"
"DL","08/08/2016","1543","N949DN","ATL"
"DL","08/08/2016","1645","N928DN","DTW"
"DL","08/09/2016","0122","N925DN","ATL"
"DL","08/09/2016","0171","N964DN","MSP"
"DL","08/09/2016","0190","N364NB","SLC"
"DL","08/09/2016","1318","N953DN","MSP"
"DL","08/09/2016","1517","N926DH","ATL"
"DL","08/09/2016","1543","N912DN","ATL"
"DL","08/09/2016","1645","N911DA","DTW"
"DL","08/09/2016","2333","N359NW","LGA"
"DL","08/10/2016","1175","N923DN","MSP"
"DL","08/10/2016","1517","N926DH","ATL"
"DL","08/10/2016","1610","N354NW","DTW"
"DL","08/14/2016","2328","N353NB","JFK"
"DL","08/15/2016","1216","N965DN","ATL"
"DL","12/11/2016","1645","N935DN","MSP"
"DL","01/06/2017","2817","N950DN","ATL"
"DL","01/23/2017","0917","N633DL","ATL"
"DL","01/29/2017","0942","N904DA","MSP"
"DL","01/29/2017","1609","N949DN","MSP"
"DL","01/30/2017","0917","N819DX","ATL"
"DL","01/30/2017","1115","N931DN","ATL"
"DL","02/09/2017","0446","N325NB","JFK"
"DL","02/09/2017","0775","N327NB","JFK"
"DL","02/09/2017","0918","N3737C","JFK"
"DL","02/09/2017","0928","N302NB","LGA"
"DL","02/10/2017","0917","N3757D","ATL"
"DL","03/13/2017","2328","N365NB","JFK"
"DL","03/14/2017","0446","N3733Z","JFK"
"DL","03/14/2017","0819","N336NW","LGA"
"DL","03/14/2017","1693","N345NB","JFK"
"DL","04/04/2017","1517","N937DN","ATL"
"DL","04/05/2017","0377","N962DN","ATL"
"DL","04/05/2017","1441","N927DN","MSP"
"DL","04/05/2017","1547","N942DN","ATL"
"DL","04/05/2017","2199","N680DA","ATL"
"DL","04/06/2017","0010","N953DN","MSP"
"DL","04/06/2017","0162","N964DN","MSP"
"DL","04/06/2017","0377","N956DN","ATL"
"DL","04/06/2017","1517","N939DN","ATL"
"DL","04/06/2017","1645","N935DN","DTW"
"DL","04/06/2017","1816","N959DN","ATL"
"DL","04/06/2017","2080","N974AT","CVG"
"DL","04/06/2017","2199","N553NW","ATL"
"DL","04/06/2017","2282","N6709","ATL"
"DL","04/06/2017","2328","N368NB","JFK"
"DL","04/07/2017","1517","N910DN","ATL"
"DL","04/07/2017","1610","N909DA","DTW"
"DL","04/07/2017","1645","N909DA","DTW"
"DL","04/07/2017","1716","N874DN","MSP"
"DL","04/07/2017","1816","N949DN","ATL"
"DL","04/07/2017","1916","N964DN","ATL"
"DL","04/07/2017","2267","N337NB","SLC"
"DL","04/08/2017","1610","N964DN","DTW"
"DL","04/08/2017","1816","N912DN","ATL"
"DL","04/08/2017","2926","N919AT","SLC"
"DL","04/09/2017","0928","N378NW","LGA"
"DL","05/26/2017","1693","N348NB","JFK"
"DL","06/20/2017","1693","N371NB","JFK"
"DL","08/02/2017","2333","N373NW","LGA"
"DL","08/30/2017","2541","N933AT","SLC"
"DL","09/11/2017","1816","N965DN","ATL"
"DL","09/11/2017","1916","N671DN","ATL"
"DL","09/11/2017","2510","N952DN","ATL"
"DL","12/08/2017","1333","N919DN","ATL"
"DL","12/08/2017","1817","N678DL","ATL"
"DL","12/08/2017","1889","N912DN","MSP"
"DL","12/08/2017","1916","N867DN","ATL"
"DL","12/09/2017","1129","N3748Y","SLC"
"DL","12/17/2017","1333","N940DN","ATL"
"DL","12/17/2017","1817","N683DA","ATL"
"DL","12/18/2017","1517","N683DA","ATL"
"DL","12/18/2017","1616","N906DA","ATL"
"DL","12/18/2017","2220","N987AT","SLC"
"DL","01/04/2018","0048","N1612T","JFK"
"DL","01/04/2018","0928","N337NB","LGA"
"DL","01/04/2018","2328","N364NB","JFK"
"DL","01/04/2018","2333","N350NA","LGA"
"DL","01/05/2018","1653","N338NB","JFK"
"DL","01/08/2018","2328","N365NB","JFK"
"DL","01/22/2018","1609","N927DN","MSP"
"DL","01/22/2018","1779","N952DN","MSP"
"DL","01/23/2018","1716","N819DN","MSP"
"DL","03/02/2018","0928","N365NW","LGA"
"DL","03/02/2018","1441","N824DN","JFK"
"DL","03/02/2018","2333","N397DA","LGA"
"DL","03/07/2018","2427","N378DA","JFK"
"DL","03/21/2018","0928","N322US","LGA"
"DL","03/21/2018","2333","N383DN","LGA"
"DL","03/21/2018","2427","N3745B","JFK"
"DL","04/14/2018","0010","N949DN","MSP"
"DL","04/14/2018","1609","N949DN","MSP"
"DL","04/14/2018","1708","N906DA","MSP"
"DL","07/28/2018","1441","N835DN","JFK"
"DL","08/03/2018","0526","N334NB","LGA"
"DL","08/03/2018","0928","N322NB","LGA"
"DL","08/04/2018","0384","N846DN","JFK"
"DL","08/12/2018","1441","N829DN","JFK"
"DL","11/16/2018","0928","N775DE","LGA"
"DL","01/23/2019","2267","N824DN","DTW"
"DL","01/29/2019","2275","N908DN","ATL"
"DL","03/13/2019","0327","N890DN","JFK"
"DL","03/13/2019","0632","N807DN","ATL"
"DL","03/13/2019","0802","N896DN","ATL"
"DL","03/13/2019","1064","N3768","CVG"
"DL","03/13/2019","1291","N876DN","DTW"
"DL","03/13/2019","1491","N322NB","LAX"
"DL","03/13/2019","1503","N993AT","LAX"
"DL","03/13/2019","1623","N990AT","SLC"
"DL","03/13/2019","1632","N805DN","SLC"
"DL","03/13/2019","1726","N990AT","LAX"
"DL","03/13/2019","1741","N839DN","ATL"
"DL","03/13/2019","1902","N933AT","SEA"
"DL","03/13/2019","1931","N946AT","SEA"
"DL","03/13/2019","1966","N996AT","SEA"
"DL","03/13/2019","2241","N802DN","ATL"
"DL","03/13/2019","2250","N899DN","ATL"
"DL","03/13/2019","2293","N802DN","ATL"
"DL","03/13/2019","2487","N912DU","MSP"
"DL","03/13/2019","2499","N876DN","MSP"
"DL","03/13/2019","2568","N926DH","MSP"
"DL","03/13/2019","2582","N923DN","MSP"
"DL","03/13/2019","2741","N887DN","DTW"
"DL","03/13/2019","2753","N849DN","DTW"
"DL","03/13/2019","2862","N385DN","LGA"
"DL","03/13/2019","2918","N388DA","LGA"
"DL","03/13/2019","2928","N386DA","JFK"
"DL","03/14/2019","0639","N893DN","JFK"
"DL","04/11/2019","2582","N374DA","MSP"
"DL","07/22/2019","2810","N396DA","LGA"
"DL","08/07/2019","1218","N776DE","LGA"
"DL","08/07/2019","2489","N776DE","JFK"
"DL","08/18/2019","2489","N382DA","JFK"
"DL","03/17/2020","1395","N927DZ","DTW"
"DL","03/17/2020","2871","N906DN","ATL"
"DL","03/18/2020","0963","N925DZ","ATL"
"DL","03/18/2020","1093","N108DQ","SLC"
"DL","03/18/2020","2779","N775DE","SLC"
"DL","03/18/2020","2810","N775DE","LGA"
"DL","03/19/2020","0367","N353NB","LAX"
"DL","03/19/2020","1045","N860DN","DTW"
"DL","03/19/2020","1093","N126DU","SLC"
"DL","03/19/2020","1355","N887DN","ATL"
"DL","03/19/2020","1779","N920DU","MSP"
"DL","03/19/2020","1790","N856DN","MSP"
"DL","03/19/2020","1816","N911DQ","ATL"
"DL","03/19/2020","1965","N775DE","LGA"
"DL","03/19/2020","2590","N823DN","ATL"
"DL","03/19/2020","2608","N873DN","ATL"
"DL","03/19/2020","3033","N393DA","CVG"
"DL","03/19/2020","3082","N838DN","ATL"
"DL","03/20/2020","0326","N109DU","SLC"
"DL","03/20/2020","1093","N119DU","SLC"
"DL","03/20/2020","1175","N838DN","MSP"
"DL","03/20/2020","1273","N924DZ","ATL"
"DL","03/20/2020","1547","N918DU","ATL"
"DL","03/20/2020","1816","N898DN","ATL"
"DL","03/20/2020","2475","N923DZ","MSP"
"DL","03/20/2020","2810","N3771K","LGA"
"DL","03/20/2020","2871","N843DN","ATL"
"DL","03/20/2020","3120","N856DN","MSP"
"DL","03/21/2020","1175","N3752","MSP"
"DL","03/21/2020","1185","N331DN","SLC"
"DL","03/21/2020","1225","N323US","LAX"
"DL","03/21/2020","1375","N854DN","DTW"
"DL","03/21/2020","1452","N3735D","LAX"
"DL","03/21/2020","1708","N838DN","MSP"
"DL","03/21/2020","1816","N825DN","ATL"
"DL","03/21/2020","1882","N699DL","JFK"
"DL","03/21/2020","2475","N3752","MSP"
"DL","03/21/2020","2675","N330NB","SEA"
"DL","03/21/2020","2677","N930DZ","DTW"
"DL","03/21/2020","2779","N3767","SLC"
"DL","03/21/2020","2810","N3767","LGA"
"DL","03/21/2020","3120","N869DN","MSP"
"DL","03/22/2020","0326","N120DU","SLC"
"DL","03/22/2020","0367","N360NB","LAX"
"DL","03/22/2020","0888","N320NB","SEA"
"DL","03/22/2020","1045","N928DU","DTW"
"DL","03/22/2020","1175","N811DZ","MSP"
"DL","03/22/2020","1185","N3758Y","SLC"
"DL","03/22/2020","1225","N370NW","LAX"
"DL","03/22/2020","1355","N846DN","ATL"
"DL","03/22/2020","1375","N867DN","DTW"
"DL","03/22/2020","1468","N329NB","SEA"
"DL","03/22/2020","1708","N818DA","MSP"
"DL","03/22/2020","1882","N886DN","JFK"
"DL","03/22/2020","1965","N3767","LGA"
"DL","03/22/2020","2005","N3773D","LAX"
"DL","03/22/2020","2475","N906DN","MSP"
"DL","03/22/2020","2675","N3756","SEA"
"DL","03/22/2020","2779","N345NB","SLC"
"DL","03/22/2020","2810","","LGA"
"DL","03/22/2020","3082","N819DN","ATL"
"DL","03/22/2020","3120","N839DN","MSP"
"DL","03/23/2020","0326","N124DU","SLC"
"DL","03/23/2020","0367","N319NB","LAX"
"DL","03/23/2020","0888","N360NB","SEA"
"DL","03/23/2020","0963","N910DU","ATL"
"DL","03/23/2020","1045","N817DN","DTW"
"DL","03/23/2020","1093","N353DN","SLC"
"DL","03/23/2020","1165","N3749D","SLC"
"DL","03/23/2020","1175","N805DN","MSP"
"DL","03/23/2020","1185","N353DN","SLC"
"DL","03/23/2020","1225","N370NW","LAX"
"DL","03/23/2020","1273","N910DU","ATL"
"DL","03/23/2020","1355","N867DN","ATL"
"DL","03/23/2020","1395","N808DN","DTW"
"DL","03/23/2020","1547","N900DU","ATL"
"DL","03/23/2020","1708","N830DN","MSP"
"DL","03/23/2020","1816","N922DZ","ATL"
"DL","03/23/2020","1882","N905DN","JFK"
"DL","03/23/2020","1965","","LGA"
"DL","03/23/2020","2005","N3738B","LAX"
"DL","03/23/2020","2316","N3750D","JFK"
"DL","03/23/2020","2543","N857DZ","JFK"
"DL","03/23/2020","2677","N883DN","DTW"
"DL","03/23/2020","2709","N360NB","SEA"
"DL","03/23/2020","2779","","SLC"
"DL","03/23/2020","2810","","LGA"
"DL","03/24/2020","0326","N131DU","SLC"
"DL","03/24/2020","0367","N317NB","LAX"
"DL","03/24/2020","1093","N120DU","SLC"
"DL","03/24/2020","1165","","SLC"
"DL","03/24/2020","1175","N916DU","MSP"
"DL","03/24/2020","1375","N838DN","DTW"
"DL","03/24/2020","1452","N372DA","LAX"
"DL","03/24/2020","1468","N3755D","SEA"
"DL","03/24/2020","1547","N874DN","ATL"
"DL","03/24/2020","1779","N859DN","MSP"
"DL","03/24/2020","1965","","LGA"
"DL","03/24/2020","2475","","MSP"
"DL","03/24/2020","2590","N859DN","ATL"
"DL","03/24/2020","2608","N829DN","ATL"
"DL","03/24/2020","2675","N902DN","SEA"
"DL","03/24/2020","2709","","SEA"
"DL","03/24/2020","2810","","LGA"
"DL","03/24/2020","2871","N910DU","ATL"
"DL","03/24/2020","3120","N856DN","MSP"
"DL","03/25/2020","0367","N329NB","LAX"
"DL","03/25/2020","0888","","SEA"
"DL","03/25/2020","1045","N870DN","DTW"
"DL","03/25/2020","1165","","SLC"
"DL","03/25/2020","1175","N900DU","MSP"
"DL","03/25/2020","1185","N396DN","SLC"
"DL","03/25/2020","1355","N847DN","ATL"
"DL","03/25/2020","1468","N3763D","SEA"
"DL","03/25/2020","1882","N839DN","JFK"
"DL","03/25/2020","1965","","LGA"
"DL","03/25/2020","2316","N3750D","JFK"
"DL","03/25/2020","2475","","MSP"
"DL","03/25/2020","2675","N3773D","SEA"
"DL","03/25/2020","2709","","SEA"
"DL","03/25/2020","2779","","SLC"
"DL","03/25/2020","3082","N809DN","ATL"
"DL","03/26/2020","0326","N120DU","SLC"
"DL","03/26/2020","0367","N335NB","LAX"
"DL","03/26/2020","0888","N329NB","SEA"
"DL","03/26/2020","1093","N117DU","SLC"
"DL","03/26/2020","1165","","SLC"
"DL","03/26/2020","1175","N902DN","MSP"
"DL","03/26/2020","1355","","ATL"
"DL","03/26/2020","1375","N852DN","DTW"
"DL","03/26/2020","1395","N894DN","DTW"
"DL","03/26/2020","1708","N917DU","MSP"
"DL","03/26/2020","1779","","MSP"
"DL","03/26/2020","1965","","LGA"
"DL","03/26/2020","2475","","MSP"
"DL","03/26/2020","2543","N840DN","JFK"
"DL","03/26/2020","2608","N850DN","ATL"
"DL","03/26/2020","2709","","SEA"
"DL","03/26/2020","2779","","SLC"
"DL","03/26/2020","3082","N930DZ","ATL"
"DL","03/27/2020","0888","","SEA"
"DL","03/27/2020","1165","","SLC"
"DL","03/27/2020","1175","N3736C","MSP"
"DL","03/27/2020","1547","","ATL"
"DL","03/27/2020","1965","","LGA"
"DL","03/27/2020","1981","N838DN","SLC"
"DL","03/27/2020","2709","","SEA"
"DL","03/27/2020","3120","N862DN","MSP"
"DL","03/28/2020","0677","","ATL"
"DL","03/28/2020","0888","","SEA"
"DL","03/28/2020","1045","N804DN","DTW"
"DL","03/28/2020","1175","N3771K","MSP"
"DL","03/28/2020","1185","N306DN","SLC"
"DL","03/28/2020","1225","N354NW","LAX"
"DL","03/28/2020","1452","N3747D","LAX"
"DL","03/28/2020","1779","","MSP"
"DL","03/28/2020","1965","","LGA"
"DL","03/28/2020","3120","N820DN","MSP"
"DL","03/29/2020","0326","N118DU","SLC"
"DL","03/29/2020","0888","","SEA"
"DL","03/29/2020","1045","N912DU","DTW"
"DL","03/29/2020","1165","","SLC"
"DL","03/29/2020","1175","N3731T","MSP"
"DL","03/29/2020","1355","N860DN","ATL"
"DL","03/29/2020","1395","N804DN","DTW"
"DL","03/29/2020","1468","","SEA"
"DL","03/29/2020","1547","","ATL"
"DL","03/29/2020","1779","N911DQ","MSP"
"DL","03/29/2020","1965","","LGA"
"DL","03/29/2020","2475","N910DU","MSP"
"DL","03/29/2020","2543","N866DN","JFK"
"DL","03/29/2020","2608","N866DN","ATL"
"DL","03/29/2020","2675","N3742C","SEA"
"DL","03/29/2020","2709","","SEA"
"DL","03/29/2020","2779","N321NB","SLC"
"DL","03/30/2020","0326","N102DU","SLC"
"DL","03/30/2020","0888","","SEA"
"DL","03/30/2020","1093","N104DU","SLC"
"DL","03/30/2020","1165","","SLC"
"DL","03/30/2020","1175","N865DN","MSP"
"DL","03/30/2020","1273","N841DN","ATL"
"DL","03/30/2020","1375","N850DN","DTW"
"DL","03/30/2020","1395","N806DN","DTW"
"DL","03/30/2020","1547","","ATL"
"DL","03/30/2020","1779","N896DN","MSP"
"DL","03/30/2020","1816","N860DN","ATL"
"DL","03/30/2020","1882","N818DA","JFK"
"DL","03/30/2020","1965","","LGA"
"DL","03/30/2020","1981","N821DN","SLC"
"DL","03/30/2020","2475","N927DZ","MSP"
"DL","03/30/2020","2543","N920DU","JFK"
"DL","03/30/2020","2590","N873DN","ATL"
"DL","03/30/2020","2675","N391DA","SEA"
"DL","03/30/2020","2677","N846DN","DTW"
"DL","03/30/2020","2709","","SEA"
"DL","03/30/2020","2779","","SLC"
"DL","03/31/2020","0888","","SEA"
"DL","03/31/2020","1045","N926DZ","DTW"
"DL","03/31/2020","1165","","SLC"
"DL","03/31/2020","1175","N900DU","MSP"
"DL","03/31/2020","1185","","SLC"
"DL","03/31/2020","1547","","ATL"
"DL","03/31/2020","1816","N906DN","ATL"
"DL","03/31/2020","1882","N844DN","JFK"
"DL","03/31/2020","1965","","LGA"
"DL","03/31/2020","1981","N870DN","SLC"
"DL","03/31/2020","2543","N3748Y","JFK"
"DL","03/31/2020","2675","N3736C","SEA"
"DL","03/31/2020","2677","N817DN","DTW"
"DL","03/31/2020","2709","","SEA"
"DL","03/31/2020","2871","N806DN","ATL"
"DL","03/31/2020","3082","N916DU","ATL"
"DL","03/31/2020","3120","","MSP"
"DL","04/01/2020","0326","N120DU","SLC"
"DL","04/01/2020","1045","N849DN","DTW"
"DL","04/01/2020","1165","","SLC"
"DL","04/01/2020","1355","N909DN","ATL"
"DL","04/01/2020","1452","N3736C","LAX"
"DL","04/01/2020","1708","N898DN","MSP"
"DL","04/01/2020","1779","N906DN","MSP"
"DL","04/01/2020","1816","N922DZ","ATL"
"DL","04/01/2020","2475","N920DU","MSP"
"DL","04/01/2020","2590","N906DN","ATL"
"DL","04/01/2020","2779","N3736C","SLC"
"DL","04/01/2020","3033","N3765","CVG"
"DL","04/01/2020","3082","N870DN","ATL"
"DL","04/01/2020","3120","N923DZ","MSP"
"DL","04/02/2020","0400","N3734B","SLC"
"DL","04/02/2020","0409","N337NB","LAX"
"DL","04/02/2020","0540","N822DN","ATL"
"DL","04/02/2020","0556","N397DA","LGA"
"DL","04/02/2020","0570","N337NB","LAX"
"DL","04/02/2020","0853","","ATL"
"DL","04/02/2020","1045","N841DN","DTW"
"DL","04/02/2020","1185","N107DU","SLC"
"DL","04/02/2020","1547","N849DN","ATL"
"DL","04/02/2020","1882","N3752","JFK"
"DL","04/02/2020","1930","N102DU","SEA"
"DL","04/02/2020","2115","","MSP"
"DL","04/02/2020","2677","","DTW"
"DL","04/02/2020","3033","","CVG"
"DL","04/03/2020","0540","N801DZ","ATL"
"DL","04/03/2020","0556","","LGA"
"DL","04/03/2020","0570","","LAX"
"DL","04/03/2020","0853","","ATL"
"DL","04/03/2020","1045","N839DN","DTW"
"DL","04/03/2020","1185","","SLC"
"DL","04/03/2020","1375","N862DN","DTW"
"DL","04/03/2020","1547","","ATL"
"DL","04/03/2020","1930","","SEA"
"DL","04/03/2020","2115","N920DU","MSP"
"DL","04/03/2020","2677","","DTW"
"DL","04/03/2020","3033","","CVG"
"DL","04/04/2020","0556","","LGA"
"DL","04/04/2020","0570","","LAX"
"DL","04/04/2020","0853","","ATL"
"DL","04/04/2020","1045","N841DN","DTW"
"DL","04/04/2020","1185","","SLC"
"DL","04/04/2020","1708","N813DN","MSP"
"DL","04/04/2020","1882","N774DE","JFK"
"DL","04/04/2020","1930","","SEA"
"DL","04/04/2020","2677","","DTW"
"DL","04/04/2020","3033","","CVG"
"DL","04/04/2020","3082","N804DN","ATL"
"DL","04/05/2020","0540","N871DN","ATL"
"DL","04/05/2020","0556","","LGA"
"DL","04/05/2020","0570","","LAX"
"DL","04/05/2020","0846","N102DU","SEA"
"DL","04/05/2020","0853","","ATL"
"DL","04/05/2020","1045","N927DZ","DTW"
"DL","04/05/2020","1165","N113DQ","SLC"
"DL","04/05/2020","1185","","SLC"
